,p_steam,Theta,CAH,N_s,alpha,bond
297,2189.0380859375,84.7705078125,29.72509765625,962402.3813476562,890227.1594997016,0.5625024222786849
298,2189.0380859375,84.7705078125,78.13623046875,111817.29443359375,539319.7135639632,1.3821138794676875
299,2189.0380859375,84.7705078125,78.13623046875,962402.3813476562,766469.2236828024,1.3821138794676875
300,3151.0009765625,47.7490234375,51.97509765625,861816.5444335938,547212.1721600128,3.1970196377576943
301,951.5380859375,47.7490234375,51.97509765625,861816.5444335938,335262.05165637756,3.1970196377576934
302,3151.0009765625,42.2705078125,51.97509765625,861816.5444335938,472933.1487147122,4.087571325519773
303,3151.0009765625,47.7490234375,11.38623046875,861816.5444335938,700702.3234098003,0.7237846458673999
304,3151.0009765625,47.7490234375,51.97509765625,712402.6313476562,539515.8193878657,3.1970196377576943
305,3151.0009765625,42.2705078125,11.38623046875,712402.6313476562,598025.093067802,0.9253998096721412
306,951.5380859375,47.7490234375,11.38623046875,712402.6313476562,425134.06052110955,0.7237846458674001
307,951.5380859375,42.2705078125,51.97509765625,712402.6313476562,283544.9464429963,4.087571325519773
308,951.5380859375,42.2705078125,11.38623046875,861816.5444335938,366120.04124383733,0.9253998096721411
309,951.5380859375,42.2705078125,11.38623046875,712402.6313476562,362999.36451530387,0.9253998096721411
310,676.0009765625,132.7490234375,7.47509765625,361817.04443359375,655966.4536646244,0.0360587498884747
311,3426.5380859375,132.7490234375,7.47509765625,361817.04443359375,854670.2476120779,0.03605874988847469
312,676.0009765625,127.2705078125,7.47509765625,361817.04443359375,684563.9068041962,0.04386540542319252
313,676.0009765625,132.7490234375,55.88623046875,361817.04443359375,472487.25700257916,0.2592100666098336
314,676.0009765625,132.7490234375,7.47509765625,212403.13134765625,586762.4951266462,0.0360587498884747
315,676.0009765625,127.2705078125,55.88623046875,212403.13134765625,443944.9738995406,0.31532858728547747
316,3426.5380859375,132.7490234375,55.88623046875,212403.13134765625,530622.458412983,0.2592100666098336
317,3426.5380859375,127.2705078125,7.47509765625,212403.13134765625,792113.3177748927,0.04386540542319253
318,3426.5380859375,127.2705078125,55.88623046875,361817.04443359375,659079.7458118051,0.31532858728547747
319,3426.5380859375,127.2705078125,55.88623046875,212403.13134765625,570523.9773520234,0.31532858728547747
320,985.3759765625,37.1240234375,46.41259765625,49317.35693359375,207223.07397143205,4.771684142411237
321,642.1630859375,37.1240234375,46.41259765625,49317.35693359375,173914.9939644198,4.771684142411237
322,985.3759765625,95.3955078125,46.41259765625,49317.35693359375,416774.26209716714,0.6539481207445567
323,985.3759765625,37.1240234375,28.07373046875,49317.35693359375,224635.40551785147,2.937125569240369
324,985.3759765625,37.1240234375,46.41259765625,399902.94384765625,239467.66466418156,4.771684142411237
325,985.3759765625,95.3955078125,28.07373046875,399902.94384765625,657765.0694464016,0.40252617085944425
326,642.1630859375,37.1240234375,28.07373046875,399902.94384765625,213788.67414485605,2.9371255692403695
327,642.1630859375,95.3955078125,46.41259765625,399902.94384765625,526241.9230264954,0.6539481207445565
328,642.1630859375,95.3955078125,28.07373046875,49317.35693359375,410280.2095035813,0.40252617085944414
329,642.1630859375,95.3955078125,28.07373046875,399902.94384765625,570497.43040597,0.40252617085944414
330,3460.3759765625,122.1240234375,1.91259765625,549316.8569335938,1340626.5185599064,0.013272987410418323
331,3117.1630859375,122.1240234375,1.91259765625,549316.8569335938,1320397.7746164522,0.013272987410418317
332,3460.3759765625,10.3955078125,1.91259765625,549316.8569335938,109709.22852908104,2.5820829658128246
333,3460.3759765625,122.1240234375,72.57373046875,549316.8569335938,740396.6616635602,0.4706669064480105
334,3460.3759765625,122.1240234375,1.91259765625,899902.4438476562,1492871.3726408312,0.013272987410418323
335,3460.3759765625,10.3955078125,72.57373046875,899902.4438476562,57501.682462006895,134.59313802691307
336,3117.1630859375,122.1240234375,72.57373046875,899902.4438476562,810128.1661643959,0.47066690644801
337,3117.1630859375,10.3955078125,1.91259765625,899902.4438476562,105645.5621289054,2.5820829658128224
338,3117.1630859375,10.3955078125,72.57373046875,549316.8569335938,54235.92530788193,134.59313802691295
339,3117.1630859375,10.3955078125,72.57373046875,899902.4438476562,54795.1027239821,134.59313802691295
340,4697.8759765625,79.6240234375,68.66259765625,299317.10693359375,776363.5459058926,1.4222605287213292
341,4354.6630859375,79.6240234375,68.66259765625,299317.10693359375,764271.5593350646,1.4222605287213297
342,4697.8759765625,52.8955078125,68.66259765625,299317.10693359375,601425.8629659637,3.344151781219292
343,4697.8759765625,79.6240234375,5.82373046875,299317.10693359375,1158935.3547303958,0.12810888570443663
344,4697.8759765625,79.6240234375,68.66259765625,649902.6938476562,889338.8290719981,1.4222605287213292
345,4697.8759765625,52.8955078125,5.82373046875,649902.6938476562,982290.5819098107,0.3012215762632975
346,4354.6630859375,79.6240234375,5.82373046875,649902.6938476562,1303215.8527112529,0.12810888570443665
347,4354.6630859375,52.8955078125,68.66259765625,649902.6938476562,641863.2314153911,3.344151781219292
348,4354.6630859375,52.8955078125,5.82373046875,299317.10693359375,877722.3961418383,0.3012215762632976
349,4354.6630859375,52.8955078125,5.82373046875,649902.6938476562,958178.4684609328,0.3012215762632976
350,2222.8759765625,164.6240234375,24.16259765625,799316.6069335938,395788.63132281625,0.014065049149405795
351,1879.6630859375,164.6240234375,24.16259765625,799316.6069335938,391123.9041806834,0.014065049149405795
352,2222.8759765625,137.8955078125,24.16259765625,799316.6069335938,755110.0526180239,0.09414820811754218
353,2222.8759765625,164.6240234375,50.32373046875,799316.6069335938,348133.3047203529,0.030415971421202344
354,2222.8759765625,164.6240234375,24.16259765625,149903.19384765625,238008.00506931185,0.014065049149405795
355,2222.8759765625,137.8955078125,50.32373046875,149903.19384765625,433707.38543533225,0.19125543696378636
356,1879.6630859375,164.6240234375,50.32373046875,149903.19384765625,207804.23984216386,0.030415971421202358
357,1879.6630859375,137.8955078125,24.16259765625,149903.19384765625,480364.5879559756,0.09414820811754218
358,1879.6630859375,137.8955078125,50.32373046875,799316.6069335938,653762.8238275746,0.19125543696378636
359,1879.6630859375,137.8955078125,50.32373046875,149903.19384765625,426940.27592669055,0.19125543696378636
360,1604.1259765625,58.3740234375,13.03759765625,924316.4819335938,665208.8350896494,0.5505656998426454
361,2498.4130859375,58.3740234375,13.03759765625,924316.4819335938,787466.6495514379,0.5505656998426454
362,1604.1259765625,116.6455078125,13.03759765625,924316.4819335938,961332.3726457536,0.10642388404511577
363,1604.1259765625,58.3740234375,16.94873046875,924316.4819335938,636956.6334131432,0.714663366346603
364,1604.1259765625,58.3740234375,13.03759765625,524902.8188476562,637215.2316207656,0.5505656998426454
365,1604.1259765625,116.6455078125,16.94873046875,524902.8188476562,835271.5949046881,0.13814382416685314
366,2498.4130859375,58.3740234375,16.94873046875,524902.8188476562,717224.7739931926,0.7146633663466025
367,2498.4130859375,116.6455078125,13.03759765625,524902.8188476562,953985.5498089732,0.10642388404511574
368,2498.4130859375,116.6455078125,16.94873046875,924316.4819335938,1018998.6201648997,0.1381438241668531
369,2498.4130859375,116.6455078125,16.94873046875,524902.8188476562,913458.118828819,0.1381438241668531
370,4079.1259765625,143.3740234375,57.53759765625,424316.98193359375,547315.9253193799,0.16816841770233798
371,4973.4130859375,143.3740234375,57.53759765625,424316.98193359375,554776.9675901164,0.16816841770233798
372,4079.1259765625,31.6455078125,57.53759765625,424316.98193359375,339773.67720889184,8.027500463825774
373,4079.1259765625,143.3740234375,61.44873046875,424316.98193359375,541899.3198155715,0.17852252649166456
374,4079.1259765625,143.3740234375,57.53759765625,24903.31884765625,226473.74703042323,0.16816841770233798
375,4079.1259765625,31.6455078125,61.44873046875,24903.31884765625,251380.84369113436,8.521752679815236
376,4973.4130859375,143.3740234375,61.44873046875,24903.31884765625,225415.66583905916,0.17852252649166458
377,4973.4130859375,31.6455078125,57.53759765625,24903.31884765625,268495.6222773527,8.027500463825774
378,4973.4130859375,31.6455078125,61.44873046875,424316.98193359375,362792.85635049664,8.521752679815238
379,4973.4130859375,31.6455078125,61.44873046875,24903.31884765625,265839.0169858555,8.521752679815238
380,2841.6259765625,15.8740234375,35.28759765625,674316.7319335938,119577.07055971026,20.1672925266038
381,3735.9130859375,15.8740234375,35.28759765625,674316.7319335938,135121.4289618611,20.16729252660379
382,2841.6259765625,74.1455078125,35.28759765625,674316.7319335938,831358.149718069,0.8921864292388186
383,2841.6259765625,15.8740234375,39.19873046875,674316.7319335938,117409.90718088216,22.511524464861342
384,2841.6259765625,15.8740234375,35.28759765625,274903.06884765625,116075.09951750371,20.1672925266038
385,2841.6259765625,74.1455078125,39.19873046875,274903.06884765625,720276.7396945257,0.9873888275449223
386,3735.9130859375,15.8740234375,39.19873046875,274903.06884765625,128476.81892789753,22.511524464861342
387,3735.9130859375,74.1455078125,35.28759765625,274903.06884765625,784627.0078696259,0.8921864292388184
388,3735.9130859375,74.1455078125,39.19873046875,674316.7319335938,885632.9426786763,0.9873888275449222
389,3735.9130859375,74.1455078125,39.19873046875,274903.06884765625,771494.5439809615,0.9873888275449222
390,366.6259765625,100.8740234375,79.78759765625,174317.23193359375,366015.4022038472,0.9231864714553858
391,1260.9130859375,100.8740234375,79.78759765625,174317.23193359375,524132.18563163024,0.9231864714553861
392,366.6259765625,159.1455078125,79.78759765625,174317.23193359375,213357.6954029586,0.08719197844146126
393,366.6259765625,100.8740234375,83.69873046875,174317.23193359375,363620.5835904393,0.9603345244004304
394,366.6259765625,100.8740234375,79.78759765625,774902.5688476562,429541.1064529201,0.9231864714553858
395,366.6259765625,159.1455078125,83.69873046875,774902.5688476562,299869.1361151441,0.09231716117942602
396,1260.9130859375,100.8740234375,83.69873046875,774902.5688476562,663102.6237316823,0.9603345244004308
397,1260.9130859375,159.1455078125,79.78759765625,774902.5688476562,370337.73011227185,0.08719197844146129
398,1260.9130859375,159.1455078125,83.69873046875,174317.23193359375,241477.79402371668,0.09231716117942602
399,1260.9130859375,159.1455078125,83.69873046875,774902.5688476562,366833.4193159832,0.09231716117942602
400,521.3134765625,21.1865234375,4.69384765625,830566.5756835938,116189.47572624793,1.5250034763941753
401,3890.6005859375,21.1865234375,4.69384765625,830566.5756835938,296937.9722743769,1.5250034763941749
402,521.3134765625,26.3330078125,4.69384765625,830566.5756835938,161858.68399515763,0.986908353367862
403,521.3134765625,21.1865234375,64.22998046875,830566.5756835938,75364.72698233198,20.732188259681397
404,521.3134765625,21.1865234375,4.69384765625,306153.03759765625,113366.58458661838,1.5250034763941753
405,521.3134765625,26.3330078125,64.22998046875,306153.03759765625,102548.29396488584,12.950394948576703
406,3890.6005859375,21.1865234375,64.22998046875,306153.03759765625,184145.38559132785,20.73218825968139
407,3890.6005859375,26.3330078125,4.69384765625,306153.03759765625,384920.23544831644,0.9869083533678618
408,3890.6005859375,26.3330078125,64.22998046875,830566.5756835938,264476.9343771256,12.9503949485767
409,3890.6005859375,26.3330078125,64.22998046875,306153.03759765625,250843.0999876716,12.9503949485767
410,2996.3134765625,106.1865234375,49.19384765625,330567.07568359375,758098.0847320409,0.5209697911645805
411,1415.6005859375,106.1865234375,49.19384765625,330567.07568359375,649239.9685129521,0.5209697911645804
412,2996.3134765625,111.3330078125,49.19384765625,330567.07568359375,739251.1407664608,0.45329642688519994
413,2996.3134765625,106.1865234375,19.72998046875,330567.07568359375,878811.9684724793,0.21443873868092272
414,2996.3134765625,106.1865234375,49.19384765625,806152.5375976562,904166.5180230099,0.5209697911645805
415,2996.3134765625,111.3330078125,19.72998046875,806152.5375976562,1030910.438264718,0.18658339826679757
416,1415.6005859375,106.1865234375,19.72998046875,806152.5375976562,868519.8897582148,0.21443873868092264
417,1415.6005859375,111.3330078125,49.19384765625,806152.5375976562,745136.2367385293,0.4532964268852
418,1415.6005859375,111.3330078125,19.72998046875,330567.07568359375,742011.2517125348,0.18658339826679757
419,1415.6005859375,111.3330078125,19.72998046875,806152.5375976562,863790.8307912317,0.18658339826679757
420,4233.8134765625,63.6865234375,26.94384765625,580566.8256835938,860594.3947001172,0.9442165532172894
421,178.1005859375,63.6865234375,26.94384765625,580566.8256835938,241087.11107885832,0.9442165532172897
422,4233.8134765625,153.8330078125,26.94384765625,580566.8256835938,533697.5928721074,0.043595486669711345
423,4233.8134765625,63.6865234375,86.47998046875,580566.8256835938,719119.048947968,2.77651261641304
424,4233.8134765625,63.6865234375,26.94384765625,556152.7875976562,856003.4722194119,0.9442165532172894
425,4233.8134765625,153.8330078125,86.47998046875,556152.7875976562,435483.1445721368,0.13754461468021806
426,178.1005859375,63.6865234375,86.47998046875,556152.7875976562,201149.5565645494,2.7765126164130414
427,178.1005859375,153.8330078125,26.94384765625,556152.7875976562,316189.3514490063,0.04359548666971135
428,178.1005859375,153.8330078125,86.47998046875,580566.8256835938,262953.6153940263,0.13754461468021806
429,178.1005859375,153.8330078125,86.47998046875,556152.7875976562,261185.9687246957,0.13754461468021806
430,1758.8134765625,148.6865234375,71.44384765625,80567.32568359375,271439.18369346054,0.1536565034795674
431,2653.1005859375,148.6865234375,71.44384765625,80567.32568359375,278010.38154999056,0.1536565034795674
432,1758.8134765625,68.8330078125,71.44384765625,80567.32568359375,450857.7178648626,2.012178830998035
433,1758.8134765625,148.6865234375,41.97998046875,80567.32568359375,294649.086799958,0.09381399551701336
